c Emme Modeller - Matrix Transaction
c Date: 2015-02-27 15:45:21
c Project:        TL_RTM_Release_2015_01.00 [2011 Base Case]                  
t matrices
a matrix=mo161   p1-10   0.0 ProducWkLA0                             
   gu12    all  116.9328
   gu13    all  22.16011
   gu14    all   101.376
   gu16    all  60.38753
   gu21    all  183.9442
   gu22    all  44.58673
   gu23    all  57.60793
   gu24    all  136.0247
   gu25    all  738.3971
a matrix=mo604   p4130   0.0 Produc ShH1HA0                          
   gu01    all  18.71076
   gu02    all  86.18081
   gu05    all   118.849
   gu06    all  35.88061
   gu07    all  25.04235
   gu08    all  8.953829
   gu09    all  39.29829
   gu10    all   25.0027
   gu11    all  10.25438
   gu12    all  30.23604
   gu13    all  4.415058
   gu14    all  19.32585
   gu16    all  63.15286
   gu21    all  434.5114
   gu22    all  7.560209
   gu23    all  94.82858
   gu24    all  99.16999
   gu25    all  296.8965
a matrix=mo605   p4230   0.0 Produc ShH2HA0                          
   gu01    all  59.72891
   gu02    all  246.5824
   gu05    all  269.8984
   gu06    all   132.864
   gu07    all  86.75176
   gu08    all  34.66466
   gu09    all  161.0543
   gu10    all  76.63746
   gu11    all  49.15653
   gu12    all   104.264
   gu13    all  27.65323
   gu14    all  79.39687
   gu16    all   123.843
   gu21    all  789.3945
   gu22    all  62.55377
   gu23    all   176.911
   gu24    all  269.6737
   gu25    all  673.4666
a matrix=mo606   p4330   0.0 Produc ShH3HA0                          
   gu01    all  11.78867
   gu02    all   50.1973
   gu05    all  57.03629
   gu06    all   26.9453
   gu07    all  18.32588
   gu08    all  5.066969
   gu09    all  30.19602
   gu10    all  10.91431
   gu11    all  8.329729
   gu12    all  22.92213
   gu13    all  5.016033
   gu14    all  12.11692
   gu16    all  16.68837
   gu21    all  106.7396
   gu22    all  6.333463
   gu23    all  29.05917
   gu24    all  50.00598
   gu25    all  116.9096
a matrix=mo607   p4430   0.0 Produc ShH4+HA0                         
   gu01    all  16.69299
   gu02    all  53.27068
   gu05    all  74.53536
   gu06    all  46.54707
   gu07    all  24.83746
   gu08    all  9.508067
   gu09    all  59.54607
   gu10    all  19.30402
   gu11    all  15.00948
   gu12    all  30.12652
   gu13    all  8.697992
   gu14    all  18.14379
   gu16    all  20.02763
   gu21    all  69.72743
   gu22    all  5.045739
   gu23    all  30.48073
   gu24    all  67.24131
   gu25    all  175.0528
a matrix=mo608   p4111   0.0 Produc ShH1LA1                          
   gu01    all  814.3497
   gu02    all  1969.459
   gu05    all  2705.695
   gu06    all  2505.372
   gu07    all  1789.094
   gu08    all  469.2926
   gu09    all  3879.682
   gu10    all  1406.209
   gu11    all  1169.897
   gu12    all  1917.974
   gu13    all  780.9086
   gu14    all  3928.649
   gu16    all  1230.481
   gu21    all  1717.382
   gu22    all  825.4009
   gu23    all  602.9805
   gu24    all  1312.989
   gu25    all  4005.281
a matrix=mo609   p4211   0.0 Produc ShH2LA1                          
   gu01    all   1178.67
   gu02    all  2529.528
   gu05    all  5068.824
   gu06    all  4383.737
   gu07    all  3494.083
   gu08    all  874.4043
   gu09    all  6505.195
   gu10    all  1859.351
   gu11    all  1980.525
   gu12    all  3151.363
   gu13    all  1216.361
   gu14    all  5990.719
   gu16    all  1382.567
   gu21    all  1314.089
   gu22    all  607.8602
   gu23    all  481.2605
   gu24    all  1635.531
   gu25    all  5037.832
a matrix=mo610   p4311   0.0 Produc ShH3LA1                          
   gu01    all  178.2739
   gu02    all  484.6859
   gu05    all  1199.919
   gu06    all   1033.96
   gu07    all  1025.908
   gu08    all  156.6916
   gu09    all  1015.518
   gu10    all  286.0223
   gu11    all  391.5403
   gu12    all  344.1134
   gu13    all  178.8221
   gu14    all  565.7644
   gu16    all  313.8629
   gu21    all  274.3785
   gu22    all  138.6993
   gu23    all  123.0687
   gu24    all  442.5169
   gu25    all  1334.658
a matrix=mo611   p4411   0.0 Produc ShH4+LA1                         
   gu01    all  416.8997
   gu02    all  734.2814
   gu05    all  1947.363
   gu06    all  1817.104
   gu07    all  1572.196
   gu08    all   299.542
   gu09    all  3257.901
   gu10    all  647.5503
   gu11    all  778.9136
   gu12    all  831.3586
   gu13    all  339.7409
   gu14    all  1358.242
   gu16    all  414.7371
   gu21    all  322.1899
   gu22    all  191.1408
   gu23    all   173.524
   gu24    all  797.4531
   gu25    all  2256.361
a matrix=mo612   p4121   0.0 Produc ShH1MA1                          
   gu01    all  592.8115
   gu02    all  2072.041
   gu05    all  2845.546
   gu06    all  2188.893
   gu07    all  1642.131
   gu08    all  465.7344
   gu09    all  3925.827
   gu10    all  1528.175
   gu11    all  941.2996
   gu12    all  1830.834
   gu13    all  500.1053
   gu14    all  2475.647
   gu16    all  1700.315
   gu21    all  2503.139
   gu22    all  463.8576
   gu23    all  1219.276
   gu24    all  2547.947
   gu25    all  6232.321
a matrix=mo613   p4221   0.0 Produc ShH2MA1                          
   gu01    all  799.4288
   gu02    all  2461.728
   gu05    all  3010.124
   gu06    all  3474.374
   gu07    all  2066.605
   gu08    all  650.6068
   gu09    all   6195.94
   gu10    all  1903.109
   gu11    all  1626.674
   gu12    all  3140.844
   gu13    all  901.6203
   gu14    all  3901.805
   gu16    all  1454.044
   gu21    all   1830.05
   gu22    all  358.7054
   gu23    all  1075.858
   gu24    all   2122.49
   gu25    all  5958.797
a matrix=mo614   p4321   0.0 Produc ShH3MA1                          
   gu01    all   162.575
   gu02    all  680.8487
   gu05    all  1852.666
   gu06    all  1528.389
   gu07    all  856.0418
   gu08    all   194.351
   gu09    all  2309.831
   gu10    all   596.331
   gu11    all  617.8525
   gu12    all  1063.064
   gu13    all  246.1114
   gu14    all  816.8974
   gu16    all  548.0112
   gu21    all  801.7701
   gu22    all  187.6146
   gu23    all  240.7129
   gu24    all   743.155
   gu25    all   3098.22
a matrix=mo615   p4421   0.0 Produc ShH4+MA1                         
   gu01    all  174.4775
   gu02    all  753.9843
   gu05    all  1860.463
   gu06    all  1897.579
   gu07    all  991.3283
   gu08    all  326.2475
   gu09    all  4216.662
   gu10    all  1023.943
   gu11    all  780.1827
   gu12    all  1978.049
   gu13    all  379.1867
   gu14    all  1584.044
   gu16    all  462.2078
   gu21    all   533.528
   gu22    all  139.1684
   gu23    all  216.1358
   gu24    all  824.5559
   gu25    all  3734.639
a matrix=mo616   p4131   0.0 Produc ShH1HA1                          
   gu01    all  386.0895
   gu02    all  894.5734
   gu05    all  1081.773
   gu06    all  799.4559
   gu07    all  478.7601
   gu08    all  196.4589
   gu09    all   879.724
   gu10    all  493.3138
   gu11    all  265.0121
   gu12    all  696.3052
   gu13    all  110.4404
   gu14    all  436.6663
   gu16    all  623.4445
   gu21    all  1712.298
   gu22    all  31.38746
   gu23    all  517.9051
   gu24    all  829.3719
   gu25    all  1977.157
a matrix=mo617   p4231   0.0 Produc ShH2HA1                          
   gu01    all  947.9008
   gu02    all  2269.057
   gu05    all  1863.391
   gu06    all  2191.263
   gu07    all  1239.098
   gu08    all  569.0702
   gu09    all  2649.189
   gu10    all  1142.126
   gu11    all  934.8645
   gu12    all  1869.658
   gu13    all   517.545
   gu14    all  1314.307
   gu16    all   904.493
   gu21    all  2241.669
   gu22    all  224.4374
   gu23    all   703.627
   gu24    all   1703.19
   gu25    all  3461.113
a matrix=mo618   p4331   0.0 Produc ShH3HA1                          
   gu01    all  372.4244
   gu02    all  929.8121
   gu05    all  791.3261
   gu06    all  834.5339
   gu07    all  522.1731
   gu08    all  168.8358
   gu09    all  930.2009
   gu10    all  345.0226
   gu11    all  298.2064
   gu12    all  736.9533
   gu13    all  153.8686
   gu14    all  363.9822
   gu16    all  251.4308
   gu21    all  675.8546
   gu22    all  44.85359
   gu23    all  253.0234
   gu24    all  684.6655
   gu25    all  1273.754
a matrix=mo619   p4431   0.0 Produc ShH4+HA1                         
   gu01    all  614.0406
   gu02    all  1197.001
   gu05    all  1120.457
   gu06    all  1458.666
   gu07    all  666.4719
   gu08    all  292.9327
   gu09    all  1773.569
   gu10    all  635.1916
   gu11    all  526.9968
   gu12    all  1025.786
   gu13    all  290.8009
   gu14    all  552.5941
   gu16    all  304.8297
   gu21    all  438.3891
   gu22    all   30.6438
   gu23    all  266.1965
   gu24    all  939.8149
   gu25    all  1829.584
a matrix=mo620   p4112   0.0 Produc ShH1LA2                          
   gu01    all   108.492
   gu02    all  270.4937
   gu05    all  405.0744
   gu06    all  273.4001
   gu07    all  410.9943
   gu08    all  125.3734
   gu09    all   945.475
   gu10    all  295.8622
   gu11    all  128.5338
   gu12    all  181.8928
   gu13    all  176.1739
   gu14    all  1275.674
   gu16    all  136.5198
   gu21    all  52.21503
   gu22    all  56.05979
   gu23    all  59.72459
   gu24    all   194.413
   gu25    all  455.9792
a matrix=mo621   p4212   0.0 Produc ShH2LA2                          
   gu01    all  212.4709
   gu02    all  544.5868
   gu05    all  1150.591
   gu06    all  670.2839
   gu07    all  1227.984
   gu08    all  300.9101
   gu09    all  2126.027
   gu10    all  488.6935
   gu11    all  277.3248
   gu12    all  395.3527
   gu13    all  339.8563
   gu14    all  2735.143
   gu16    all  249.1368
   gu21    all  56.48227
   gu22    all  75.10275
   gu23    all  69.42216
   gu24    all  352.2202
   gu25    all  947.2406
a matrix=mo622   p4312   0.0 Produc ShH3LA2                          
   gu01    all  114.3157
   gu02    all  366.2698
   gu05    all  934.5273
   gu06    all  564.6989
   gu07    all  1317.633
   gu08    all   196.572
   gu09    all  1302.506
   gu10    all  245.1199
   gu11    all   188.397
   gu12    all  146.8169
   gu13    all  170.3788
   gu14    all  970.3621
   gu16    all  198.0625
   gu21    all  34.09908
   gu22    all  49.20633
   gu23    all  65.34856
   gu24    all   353.311
   gu25    all  851.0213
a matrix=mo623   p4412   0.0 Produc ShH4+LA2                         
   gu01    all  186.6725
   gu02    all  420.9878
   gu05    all   1240.19
   gu06    all  754.4893
   gu07    all  1493.492
   gu08    all   247.781
   gu09    all  2952.077
   gu10    all  459.5896
   gu11    all   265.367
   gu12    all  268.6062
   gu13    all  240.0879
   gu14    all  1824.769
   gu16    all  224.1554
   gu21    all  27.37404
   gu22    all  38.85865
   gu23    all  67.65798
   gu24    all  443.2709
   gu25    all  1100.212
a matrix=mo624   p4122   0.0 Produc ShH1MA2                          
   gu01    all  123.4994
   gu02    all  425.0162
   gu05    all  640.8846
   gu06    all  383.5625
   gu07    all  590.4858
   gu08    all  202.5067
   gu09    all  1509.712
   gu10    all  510.1706
   gu11    all   167.361
   gu12    all   283.997
   gu13    all   181.725
   gu14    all  1284.965
   gu16    all  289.1961
   gu21    all  115.6641
   gu22    all  51.93336
   gu23    all  188.2557
   gu24    all  582.4065
   gu25    all  1087.245
a matrix=mo625   p4222   0.0 Produc ShH2MA2                          
   gu01    all  258.5471
   gu02    all  992.3044
   gu05    all  1502.991
   gu06    all  1085.303
   gu07    all  1484.868
   gu08    all  479.2704
   gu09    all  4299.452
   gu10    all  1115.362
   gu11    all  437.3242
   gu12    all  801.7927
   gu13    all  474.0805
   gu14    all  3692.149
   gu16    all   571.428
   gu21    all  174.1724
   gu22    all  111.1044
   gu23    all  331.6592
   gu24    all  1002.029
   gu25    all  2338.626
a matrix=mo626   p4322   0.0 Produc ShH3MA2                          
   gu01    all   154.517
   gu02    all  774.5576
   gu05    all   2397.47
   gu06    all  1456.506
   gu07    all  1843.055
   gu08    all  428.0636
   gu09    all  4725.921
   gu10    all  1097.191
   gu11    all   478.513
   gu12    all  760.7838
   gu13    all  384.5063
   gu14    all  2342.622
   gu16    all  566.0635
   gu21    all  168.2643
   gu22    all  99.96884
   gu23    all  206.0689
   gu24    all   966.132
   gu25    all   2957.34
a matrix=mo627   p4422   0.0 Produc ShH4+MA2                         
   gu01    all  174.3222
   gu02    all   1013.79
   gu05    all  2597.066
   gu06    all  1739.501
   gu07    all  2403.585
   gu08    all  723.4911
   gu09    all  8389.778
   gu10    all  1933.128
   gu11    all  548.4674
   gu12    all  1355.281
   gu13    all  530.2204
   gu14    all  4466.961
   gu16    all  535.1819
   gu21    all  110.6964
   gu22    all  67.95914
   gu23    all  218.4238
   gu24    all  1222.263
   gu25    all  4262.349
a matrix=mo628   p4132   0.0 Produc ShH1HA2                          
   gu01    all  136.5954
   gu02    all  290.1687
   gu05    all  379.6067
   gu06    all  226.4484
   gu07    all  272.4717
   gu08    all  143.2899
   gu09    all  554.3304
   gu10    all   278.977
   gu11    all   78.0286
   gu12    all  176.7864
   gu13    all  68.33292
   gu14    all  377.5575
   gu16    all  170.2744
   gu21    all  217.4356
   gu22    all  6.394198
   gu23    all  128.1076
   gu24    all  302.6646
   gu25    all  532.9867
a matrix=mo629   p4232   0.0 Produc ShH2HA2                          
   gu01    all  530.5628
   gu02    all   1508.03
   gu05    all  1509.794
   gu06    all  1210.097
   gu07    all  1436.612
   gu08    all  676.8518
   gu09    all  3033.289
   gu10    all  1115.786
   gu11    all  422.5296
   gu12    all  758.4067
   gu13    all   453.039
   gu14    all  2150.265
   gu16    all  609.2136
   gu21    all  566.3003
   gu22    all  112.2051
   gu23    all  343.7068
   gu24    all  1256.059
   gu25    all  2189.112
a matrix=mo630   p4332   0.0 Produc ShH3HA2                          
   gu01    all  469.7205
   gu02    all  1388.728
   gu05    all  1369.144
   gu06    all  1032.059
   gu07    all  1351.923
   gu08    all  450.9268
   gu09    all  2445.014
   gu10    all  799.8063
   gu11    all  289.3851
   gu12    all  667.9351
   gu13    all  297.0024
   gu14    all   1472.45
   gu16    all  346.8231
   gu21    all  317.6905
   gu22    all  44.95259
   gu23    all  296.3436
   gu24    all  1234.527
   gu25    all  1682.626
a matrix=mo631   p4432   0.0 Produc ShH4+HA2                         
   gu01    all  892.7701
   gu02    all  2346.156
   gu05    all  2622.674
   gu06    all  2156.076
   gu07    all   2400.24
   gu08    all  991.8854
   gu09    all  5770.811
   gu10    all  1955.957
   gu11    all  598.2507
   gu12    all  1142.924
   gu13    all  654.8389
   gu14    all   2676.62
   gu16    all  578.6698
   gu21    all  262.6551
   gu22    all  34.53316
   gu23    all  368.6291
   gu24    all  1915.557
   gu25    all  3201.388
a matrix=mo632   p4113   0.0 Produc ShH1LA3+                         
   gu01    all  11.46544
   gu02    all  39.64456
   gu05    all  29.78865
   gu06    all  67.64547
   gu07    all  36.00796
   gu08    all  12.79234
   gu09    all  97.23385
   gu10    all   29.3588
   gu11    all  53.93231
   gu12    all  45.15587
   gu13    all  21.84772
   gu14    all    171.46
   gu16    all  9.156934
   gu21    all   1.55561
   gu22    all  3.328146
   gu23    all  3.387969
   gu24    all  16.30652
   gu25    all  33.19744
a matrix=mo633   p4213   0.0 Produc ShH2LA3+                         
   gu01    all  23.61185
   gu02    all  89.64512
   gu05    all  87.86735
   gu06    all  174.3999
   gu07    all  119.9061
   gu08    all  34.48335
   gu09    all  230.8464
   gu10    all  51.84229
