c Emme Modeller - Matrix Transaction
c Date: 2015-02-27 15:45:21
c Project:        TL_RTM_Release_2015_01.00 [2011 Base Case]                  
t matrices
a matrix=mo161   p1-10   0.0 ProducWkLA0                             
   gy08    all    407.34
   gy09    all  2783.739
   gy10    all  1016.173
   gy11    all  931.5663
   gy12    all  1610.184
   gy13    all  566.7957
   gy14    all  1996.217
a matrix=mo661   p5221   0.0 Produc PBH2MA1                          
   gy01    all  734.1663
   gy02    all  2059.394
   gy03    all   1261.91
   gy04    all  6854.333
   gy05    all  3087.555
   gy06    all   2565.89
   gy07    all  1434.615
   gy08    all   568.392
   gy09    all  4388.491
   gy10    all  1264.063
   gy11    all  1608.041
   gy12    all  2759.202
   gy13    all  1020.703
   gy14    all  3142.644
a matrix=mo662   p5321   0.0 Produc PBH3MA1                          
   gy01    all  160.7463
   gy02    all  613.2287
   gy03    all  600.1043
   gy04    all  3306.744
   gy05    all  1787.641
   gy06    all  1215.256
   gy07    all  639.8019
   gy08    all  182.8052
   gy09    all  1761.411
   gy10    all  426.4468
   gy11    all  657.5879
   gy12    all   1005.47
   gy13    all  299.9715
   gy14    all  708.3856
a matrix=mo663   p5421   0.0 Produc PBH4+MA1                         
   gy01    all  137.5088
   gy02    all  541.2999
   gy03    all  316.9369
   gy04    all  3053.988
   gy05    all  1378.599
   gy06    all  1202.646
   gy07    all  590.5706
   gy08    all  244.5979
   gy09    all  2563.026
   gy10    all  583.6561
   gy11    all  661.8646
   gy12    all   1491.25
   gy13    all  368.3877
   gy14    all  1094.897
a matrix=mo664   p5131   0.0 Produc PBH1HA1                          
   gy01    all  399.1671
   gy02    all  742.9391
   gy03    all  1339.613
   gy04    all  3222.535
   gy05    all  1466.935
   gy06    all  689.0154
   gy07    all  423.1639
   gy08    all  192.3193
   gy09    all  773.8226
   gy10    all  444.3392
   gy11    all  324.2377
   gy12    all  653.0945
   gy13    all  116.9352
   gy14    all  338.1024
a matrix=mo665   p5231   0.0 Produc PBH2HA1                          
   gy01    all  861.7685
   gy02    all   1657.08
   gy03    all  1593.679
   gy04    all  5086.394
   gy05    all  2093.823
   gy06    all  1660.695
   gy07    all  963.0688
   gy08    all  489.8665
   gy09    all  2049.127
   gy10    all  904.6204
   gy11    all   1005.79
   gy12    all  1542.054
   gy13    all  481.8657
   gy14    all  894.8625
a matrix=mo666   p5331   0.0 Produc PBH3HA1                          
   gy01    all  261.0268
   gy02    all  523.4951
   gy03    all  364.4714
   gy04    all   1463.84
   gy05    all   608.127
   gy06    all  487.5942
   gy07    all  312.8854
   gy08    all  112.0458
   gy09    all  554.6919
   gy10    all  210.6779
   gy11    all  247.3404
   gy12    all  468.5937
   gy13    all  110.4453
   gy14    all  191.0552
a matrix=mo667   p5431   0.0 Produc PBH4+HA1                         
   gy01    all  598.0877
   gy02    all  936.5539
   gy03    all  327.6437
   gy04    all  2776.513
   gy05    all  1155.139
   gy06    all   1184.38
   gy07    all  554.9751
   gy08    all  270.1593
   gy09    all  1469.752
   gy10    all  539.0103
   gy11    all  607.4449
   gy12    all  906.4295
   gy13    all  290.0773
   gy14    all  403.0935
a matrix=mo668   p5112   0.0 Produc PBH1LA2                          
   gy01    all  83.56717
   gy02    all  175.6702
   gy03    all  38.99307
   gy04    all  484.9266
   gy05    all  382.2836
   gy06    all  180.5223
   gy07    all   262.149
   gy08    all  94.40007
   gy09    all  652.9605
   gy10    all   183.405
   gy11    all  114.8543
   gy12    all  138.1479
   gy13    all  163.3092
   gy14    all   886.395
a matrix=mo669   p5212   0.0 Produc PBH2LA2                          
   gy01    all  194.8332
   gy02    all  421.0498
   gy03    all  52.97631
   gy04    all      1094
   gy05    all  1176.199
   gy06    all  526.8854
   gy07    all  932.4601
   gy08    all  269.7299
   gy09    all  1747.958
   gy10    all   360.648
   gy11    all  295.0149
   gy12    all  357.4694
   gy13    all  375.0503
   gy14    all  2262.523
a matrix=mo670   p5312   0.0 Produc PBH3LA2                          
   gy01    all  74.81739
   gy02    all  202.1159
   gy03    all  23.83317
   gy04    all  715.4273
   gy05    all  679.2706
   gy06    all  316.8162
   gy07    all  714.1099
   gy08    all  125.7613
   gy09    all  764.3198
   gy10    all  129.1096
   gy11    all  143.0416
   gy12    all  94.74654
   gy13    all   134.197
   gy14    all  572.9014
a matrix=mo671   p5412   0.0 Produc PBH4+LA2                         
   gy01    all  139.0948
   gy02    all   264.486
   gy03    all  20.79636
   gy04    all  1024.014
   gy05    all  999.8794
   gy06    all  481.9227
   gy07    all  921.5256
   gy08    all  180.4792
   gy09    all  1972.226
   gy10    all  275.6031
   gy11    all  229.3872
   gy12    all    197.35
   gy13    all  215.2938
   gy14    all  1226.557
a matrix=mo672   p5122   0.0 Produc PBH1MA2                          
   gy01    all  113.5452
   gy02    all  355.9543
   gy03    all  82.71951
   gy04    all  1386.432
   gy05    all  643.9974
   gy06    all  283.5875
   gy07    all  410.3711
   gy08    all  177.1161
   gy09    all  1070.512
   gy10    all  339.2421
   gy11    all  165.6304
   gy12    all    249.77
   gy13    all  205.9585
   gy14    all  1036.121
a matrix=mo673   p5222   0.0 Produc PBH2MA2                          
   gy01    all  230.4917
   gy02    all  805.8334
   gy03    all  125.9991
   gy04    all    2661.4
   gy05    all  1392.745
   gy06    all  778.0607
   gy07    all  1000.614
   gy08    all  406.4535
   gy09    all  2956.119
   gy10    all  719.1535
   gy11    all  419.6633
   gy12    all  683.7545
   gy13    all  520.9892
   gy14    all  2886.754
a matrix=mo674   p5322   0.0 Produc PBH3MA2                          
   gy01    all  145.0024
   gy02    all  662.1213
   gy03    all  127.1178
   gy04    all  3136.022
   gy05    all  2094.443
   gy06    all  1099.154
   gy07    all  1307.377
   gy08    all  382.1397
   gy09    all  3420.415
   gy10    all  744.6835
   gy11    all  483.3645
   gy12    all  682.9406
   gy13    all  444.7988
   gy14    all  1928.042
a matrix=mo675   p5422   0.0 Produc PBH4+MA2                         
   gy01    all  150.9389
   gy02    all   799.616
   gy03    all  76.13362
   gy04    all  3961.119
   gy05    all   2042.51
   gy06    all  1211.212
   gy07    all  1573.154
   gy08    all  595.9317
   gy09    all  5602.635
   gy10    all  1210.597
   gy11    all  511.1887
   gy12    all  1122.536
   gy13    all  565.9344
   gy14    all  3392.156
a matrix=mo676   p5132   0.0 Produc PBH1HA2                          
   gy01    all  141.2222
   gy02    all  240.9838
   gy03    all  171.0067
   gy04    all  932.6369
   gy05    all  473.0422
   gy06    all  195.1658
   gy07    all  240.8308
   gy08    all  140.2706
   gy09    all     487.6
   gy10    all   251.281
   gy11    all  95.46666
   gy12    all  165.8155
   gy13    all  72.35141
   gy14    all  292.3356
a matrix=mo677   p5232   0.0 Produc PBH2HA2                          
   gy01    all  458.7375
   gy02    all  1047.389
   gy03    all  400.0014
   gy04    all  3105.397
   gy05    all  1524.489
   gy06    all  872.1981
   gy07    all  1061.917
   gy08    all  554.1218
   gy09    all  2231.359
   gy10    all  840.4909
   gy11    all  432.3304
   gy12    all  594.8934
   gy13    all  401.1559
   gy14    all  1392.359
a matrix=mo678   p5332   0.0 Produc PBH3HA2                          
   gy01    all  454.1614
   gy02    all  1078.595
   gy03    all  244.4412
   gy04    all  2921.005
   gy05    all  1380.524
   gy06    all  831.8461
   gy07    all  1117.497
   gy08    all  412.8203
   gy09    all  2011.316
   gy10    all  673.7211
   gy11    all  331.1144
   gy12    all   585.888
   gy13    all  294.0905
   gy14    all  1066.211
a matrix=mo679   p5432   0.0 Produc PBH4+HA2                         
   gy01    all  894.8332
   gy02    all  1888.991
   gy03    all  207.3702
   gy04    all  5147.906
   gy05    all  2669.925
   gy06    all  1801.499
   gy07    all  2056.747
   gy08    all  941.3436
   gy09    all   4921.16
   gy10    all  1707.994
   gy11    all  709.6053
   gy12    all  1039.272
   gy13    all  672.1824
   gy14    all   2009.19
a matrix=mo680   p5113   0.0 Produc PBH1LA3+                         
   gy01    all  8.831384
   gy02    all  25.74688
   gy03    all  1.197406
   gy04    all  35.95537
   gy05    all   27.4897
   gy06    all  44.66535
   gy07    all  22.96735
   gy08    all   9.63201
   gy09    all  67.15128
   gy10    all  18.19952
   gy11    all  48.19244
   gy12    all  34.29596
   gy13    all  20.25233
   gy14    all  119.1381
a matrix=mo681   p5213   0.0 Produc PBH2LA3+                         
   gy01    all  21.65177
   gy02    all  69.30953
   gy03    all  1.668775
   gy04    all  86.87325
   gy05    all  89.08206
   gy06    all  137.0893
   gy07    all   91.0498
   gy08    all   30.9102
   gy09    all  189.7952
   gy10    all  38.25878
   gy11    all   132.147
   gy12    all  95.31981
   gy13    all   48.8454
   gy14    all   334.598
a matrix=mo682   p5313   0.0 Produc PBH3LA3+                         
   gy01    all  22.15358
   gy02    all  83.40038
   gy03    all  1.866262
   gy04    all  151.3873
   gy05    all  143.1196
   gy06    all  212.4279
   gy07    all  175.9895
   gy08    all   33.2108
   gy09    all  237.4645
   gy10    all   29.6515
   gy11    all  154.2809
   gy12    all  60.74006
   gy13    all  43.59229
   gy14    all  252.6711
a matrix=mo683   p5413   0.0 Produc PBH4+LA3+                        
   gy01    all  38.21262
   gy02    all  127.8334
   gy03    all  1.683475
   gy04    all  277.5236
   gy05    all  237.9771
   gy06    all  402.5524
   gy07    all   303.584
   gy08    all  58.40606
   gy09    all   698.633
   gy10    all   75.5788
   gy11    all  287.8654
   gy12    all  131.8195
   gy13    all   78.5377
   gy14    all  566.6036
a matrix=mo684   p5123   0.0 Produc PBH1MA3+                         
   gy01    all  12.08561
   gy02    all  52.29427
   gy03    all  2.585641
   gy04    all  108.0827
   gy05    all  47.78317
   gy06    all  75.63815
   gy07    all  39.65728
   gy08    all    20.112
   gy09    all  113.9714
   gy10    all  35.49875
   gy11    all  72.50314
   gy12    all  65.34359
   gy13    all  26.04752
   gy14    all  150.9119
a matrix=mo685   p5223   0.0 Produc PBH2MA3+                         
   gy01    all  25.55431
   gy02    all  128.6159
   gy03    all   3.63375
   gy04    all  202.2692
   gy05    all  106.2401
   gy06    all  207.8188
   gy07    all  97.87389
   gy08    all   47.9447
   gy09    all  327.1888
   gy10    all  81.35197
   gy11    all  193.4823
   gy12    all   190.032
   gy13    all  69.09223
   gy14    all  442.5509
a matrix=mo686   p5323   0.0 Produc PBH3MA3+                         
   gy01    all  41.15796
   gy02    all  271.0149
   gy03    all   9.47082
   gy04    all  698.8655
   gy05    all   507.037
   gy06    all  833.9736
   gy07    all  399.7002
   gy08    all  136.8883
   gy09    all  1185.217
   gy10    all  246.8643
   gy11    all  580.6075
   gy12    all  529.0565
   gy13    all  172.6468
   gy14    all   866.288
a matrix=mo687   p5423   0.0 Produc PBH4+MA3+                        
   gy01    all  57.69211
   gy02    all  519.3261
   gy03    all  6.096266
   gy04    all  1211.422
   gy05    all  524.9523
   gy06    all  1023.474
   gy07    all  594.0529
   gy08    all  239.0018
   gy09    all  2303.563
   gy10    all  403.6853
   gy11    all  684.6656
   gy12    all  987.3602
   gy13    all  214.4081
   gy14    all   1796.24
a matrix=mo688   p5133   0.0 Produc PBH1HA3+                         
   gy01    all  21.43763
   gy02    all  52.47474
   gy03    all  7.164242
   gy04    all  107.5568
   gy05    all  55.46543
   gy06    all  80.10182
   gy07    all  35.57068
   gy08    all  22.96384
   gy09    all  81.09474
   gy10    all  39.35581
   gy11    all  62.39724
   gy12    all  61.60382
   gy13    all  13.23166
   gy14    all    67.225
a matrix=mo689   p5233   0.0 Produc PBH2HA3+                         
   gy01    all  72.75787
   gy02    all  240.3521
   gy03    all  15.34728
   gy04    all  341.7193
   gy05    all  164.3462
   gy06    all  338.6805
   gy07    all  150.2598
   gy08    all  93.77683
   gy09    all  358.4089
   gy10    all  136.3605
   gy11    all  289.9009
   gy12    all  234.8371
   gy13    all  76.52358
   gy14    all  310.4297
a matrix=mo690   p5333   0.0 Produc PBH3HA3+                         
   gy01    all  242.6956
   gy02    all  728.5682
   gy03    all   23.7001
   gy04    all  914.7113
   gy05    all  448.4775
   gy06    all  1046.767
   gy07    all  514.5933
   gy08    all  220.4314
   gy09    all  1059.953
   gy10    all  330.1419
   gy11    all  650.5707
   gy12    all  798.2533
   gy13    all  192.4975
   gy14    all   879.526
a matrix=mo691   p5433   0.0 Produc PBH4+HA3+                        
   gy01    all  396.5147
   gy02    all  1415.146
   gy03    all  20.39663
   gy04    all  1953.186
   gy05    all   1006.72
   gy06    all  2343.524
   gy07    all  1211.414
   gy08    all  580.2311
   gy09    all  2765.909
   gy10    all  787.6831
   gy11    all  1456.436
   gy12    all  1344.272
   gy13    all  393.8656
   gy14    all   1599.49
a matrix=mo692   p6110   0.0 Produc SoH1LA0                          
   gy01    all  334.3319
   gy02    all  1058.581
   gy03    all   4159.22
   gy04    all  6245.005
   gy05    all  2093.451
   gy06    all  683.7758
   gy07    all  616.1074
   gy08    all   155.021
   gy09    all  988.5269
   gy10    all  399.0063
   gy11    all  324.5853
   gy12    all  529.2927
   gy13    all  187.6112
   gy14    all  1034.161
a matrix=mo693   p6210   0.0 Produc SoH2LA0                          
   gy01    all  524.1008
   gy02    all   1240.16
   gy03    all  3572.722
   gy04    all  7506.876
   gy05    all  3616.217
   gy06    all  1313.794
   gy07    all  1283.984
   gy08    all  315.0623
   gy09    all  1841.623
   gy10    all  587.0844
   gy11    all  601.9073
   gy12    all  921.9988
   gy13    all  317.1915
   gy14    all  1713.898
a matrix=mo694   p6310   0.0 Produc SoH3LA0                          
   gy01    all  51.21907
   gy02    all  158.2115
   gy03    all  493.5513
   gy04    all  1325.442
   gy05    all  576.7765
   gy06    all  202.0206
   gy07    all  249.9708
   gy08    all  35.82696
   gy09    all  196.6933
   gy10    all  59.44725
   gy11    all  77.21068
   gy12    all   62.3072
   gy13    all  32.23674
   gy14    all  109.7285
a matrix=mo695   p6410   0.0 Produc SoH4+LA0                         
   gy01    all  81.62153
   gy02    all  152.9647
   gy03    all  443.0665
   gy04    all  1672.237
   gy05    all  601.8249
   gy06    all  273.0764
   gy07    all  287.5389
   gy08    all  52.16635
   gy09    all  484.6457
   gy10    all  91.60086
   gy11    all  121.0989
   gy12    all  111.2869
   gy13    all  47.23334
   gy14    all  192.8141
a matrix=mo696   p6120   0.0 Produc SoH1MA0                          
   gy01    all  137.3582
   gy02    all  681.8219
   gy03    all   2151.25
   gy04    all  4747.871
   gy05    all  1440.767
   gy06    all  314.6122
   gy07    all  302.3823
   gy08    all  77.87065
   gy09    all    481.89
   gy10    all  198.8487
   gy11    all  126.6617
   gy12    all  252.2109
   gy13    all  62.57597
   gy14    all  359.6119
a matrix=mo697   p6220   0.0 Produc SoH2MA0                          
   gy01    all  240.9192
   gy02    all  889.2682
   gy03    all  2159.077
   gy04    all  5605.328
   gy05    all  1767.988
   gy06    all  657.1159
